Order_ID,Customer_ID,Customer_Name,Age,Gender,City,State,Product_Category,Product_Name,Payment_Mode,Order_Date,Quantity,Unit_Price,Discount_Percent,Final_Amount,Delivery_Time_Days,Customer_Rating,Repeat_Customer
ORD00173,CUST191,Diya,53,Male,Mumbai,Maharashtra,Fashion,Handbag,Net Banking,2025-11-03,4,2872.53,20,9192.1,5,3.6,No
ORD00174,CUST348,Kavya,28,Female,Bangalore,Karnataka,Electronics,Power Bank,COD,2025-03-13,4,2060.44,0,8241.76,7,3.8,No
ORD00175,CUST595,Aditya,41,Female,Jaipur,Rajasthan,Grocery,Basmati Rice,COD,2025-11-17,2,502.68,15,854.56,4,4.1,No
ORD00176,CUST489,Ananya,46,Female,Pune,Maharashtra,Home Decor,LED Lamp,Debit Card,2025-11-30,2,1661.36,15,2824.31,4,4.5,Yes
ORD00177,CUST811,Aditi,54,Male,Jaipur,Rajasthan,Grocery,Organic Honey,Credit Card,2025-07-12,4,1707.08,15,5804.07,4,4.0,No
ORD00178,CUST663,Aarav,47,Male,Bangalore,Karnataka,Grocery,Dry Fruits Pack,Debit Card,2025-05-30,2,3041.69,20,4866.7,3,4.6,Yes
ORD00179,CUST908,Ira,22,Female,Bangalore,Karnataka,Home Decor,Wall Clock,Net Banking,2025-09-03,3,1360.7,25,3061.58,3,4.6,No
ORD00180,CUST187,Vihaan,33,Female,Bangalore,Karnataka,Beauty,Face Serum,COD,2025-11-28,3,3566.84,30,7490.36,6,3.8,Yes
ORD00181,CUST631,Riya,55,Male,Bangalore,Karnataka,Grocery,Basmati Rice,Debit Card,2025-07-11,1,249.63,10,224.67,3,4.5,No
ORD00182,CUST187,Vihaan,27,Female,Hyderabad,Telangana,Beauty,Lipstick,Credit Card,2025-06-25,3,4987.97,15,12719.32,2,4.5,No
ORD00183,CUST426,Aditya,37,Male,Pune,Maharashtra,Beauty,Body Lotion,UPI,2025-01-12,3,2484.58,15,6335.68,7,3.6,No
ORD00184,CUST573,Krishna,43,Male,Mumbai,Maharashtra,Fashion,Sneakers,COD,2025-11-24,2,2848.17,10,5126.71,6,3.6,No
ORD00185,CUST310,Ishaan,22,Male,Bangalore,Karnataka,Electronics,Smart Watch,Net Banking,2025-04-06,4,3041.58,15,10341.37,2,4.9,No
ORD00186,CUST754,Ananya,42,Female,Surat,Gujarat,Fashion,Handbag,Net Banking,2025-02-28,1,1458.3,30,1020.81,5,4.0,No
ORD00187,CUST420,Vihaan,33,Female,Surat,Gujarat,Home Decor,Wall Clock,UPI,2025-04-04,3,4608.68,20,11060.83,2,4.8,No
ORD00188,CUST598,Riya,29,Male,Delhi,Delhi,Beauty,Body Lotion,Debit Card,2025-05-28,4,3061.84,20,9797.89,5,3.9,Yes
ORD00189,CUST934,Ira,53,Female,Delhi,Delhi,Grocery,Basmati Rice,Debit Card,2025-12-17,1,4353.51,0,4353.51,5,3.7,No
ORD00190,CUST399,Vivaan,35,Male,Bangalore,Karnataka,Home Decor,Photo Frame,Net Banking,2025-05-28,2,595.82,0,1191.64,8,3.4,Yes
ORD00191,CUST475,Riya,20,Female,Hyderabad,Telangana,Beauty,Body Lotion,Net Banking,2025-04-22,1,2948.03,10,2653.23,8,3.2,No
ORD00192,CUST549,Vihaan,33,Male,Mumbai,Maharashtra,Fashion,T-Shirt,Net Banking,2025-12-19,1,2357.72,10,2121.95,8,3.5,No
ORD00193,CUST645,Ishaan,52,Male,Bangalore,Karnataka,Fashion,Sneakers,Credit Card,2025-12-27,2,4103.94,30,5745.52,2,4.8,No
ORD00194,CUST160,Ishaan,26,Male,Jaipur,Rajasthan,Beauty,Shampoo,COD,2025-03-16,1,849.83,30,594.88,8,3.1,No
ORD00195,CUST562,Aditya,23,Female,Pune,Maharashtra,Home Decor,Photo Frame,Net Banking,2025-05-23,2,2970.64,10,5347.15,7,3.4,No
ORD00196,CUST569,Diya,22,Female,Hyderabad,Telangana,Home Decor,Cushion Cover,COD,2025-08-08,1,4369.76,30,3058.83,7,3.1,Yes
ORD00197,CUST596,Ananya,21,Male,Hyderabad,Telangana,Grocery,Tea Box,UPI,2025-11-17,3,1820.22,20,4368.53,3,4.5,No
ORD00198,CUST235,Kabir,28,Female,Ahmedabad,Gujarat,Electronics,Smart Watch,UPI,2025-12-02,4,2390.29,15,8126.99,3,4.8,No
ORD00199,CUST873,Krishna,45,Male,Jaipur,Rajasthan,Electronics,Power Bank,UPI,2025-01-01,2,447.58,25,671.37,4,4.4,Yes
ORD00200,CUST451,Vihaan,45,Male,Hyderabad,Telangana,Electronics,Smart Watch,Debit Card,2025-02-06,2,2692.33,15,4576.96,2,4.3,Yes
ORD00201,CUST932,Arjun,27,Male,Bangalore,Karnataka,Electronics,Bluetooth Speaker,Net Banking,2025-10-16,1,1703.09,10,1532.78,3,4.4,Yes
ORD00202,CUST553,Reyansh,23,Male,Delhi,Delhi,Home Decor,Cushion Cover,COD,2025-03-05,2,3213.78,5,6106.18,5,4.0,No
ORD00203,CUST715,Kabir,19,Female,Surat,Gujarat,Home Decor,Cushion Cover,COD,2025-09-23,2,1388.37,25,2082.55,2,4.5,Yes
ORD00204,CUST708,Aditya,51,Male,Bangalore,Karnataka,Grocery,Dry Fruits Pack,Credit Card,2025-06-12,2,2574.46,0,5148.92,3,4.4,Yes
ORD00205,CUST888,Aditya,19,Male,Bangalore,Karnataka,Beauty,Body Lotion,UPI,2025-05-15,3,2821.51,5,8041.3,8,3.2,Yes
ORD00206,CUST818,Ira,23,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-02-12,3,3216.14,20,7718.74,8,3.1,No
ORD00207,CUST954,Aditya,37,Female,Mumbai,Maharashtra,Beauty,Lipstick,COD,2025-01-30,2,2773.67,15,4715.24,6,3.8,Yes
ORD00208,CUST773,Sai,25,Male,Mumbai,Maharashtra,Home Decor,LED Lamp,COD,2025-12-26,4,3138.02,0,12552.08,4,4.3,Yes
ORD00209,CUST375,Vihaan,19,Female,Delhi,Delhi,Home Decor,Cushion Cover,Debit Card,2025-05-20,3,1000.42,5,2851.2,7,3.7,Yes
ORD00210,CUST680,Sai,41,Male,Jaipur,Rajasthan,Beauty,Face Serum,Credit Card,2025-02-22,4,2383.95,10,8582.22,2,4.7,Yes
ORD00211,CUST472,Ira,27,Male,Pune,Maharashtra,Beauty,Face Serum,UPI,2025-10-11,1,4320.71,0,4320.71,3,4.1,No
ORD00212,CUST685,Diya,25,Male,Pune,Maharashtra,Grocery,Organic Honey,COD,2025-04-25,4,4595.1,10,16542.36,4,4.5,Yes
ORD00213,CUST567,Aarav,41,Male,Bangalore,Karnataka,Electronics,Wireless Earbuds,Credit Card,2025-10-16,3,3911.93,10,10562.21,4,3.9,No
ORD00214,CUST659,Krishna,27,Male,Pune,Maharashtra,Home Decor,Cushion Cover,Debit Card,2025-01-13,4,4988.38,30,13967.46,3,4.6,Yes
ORD00215,CUST414,Vihaan,31,Male,Surat,Gujarat,Electronics,Power Bank,Debit Card,2025-09-09,1,3841.86,15,3265.58,8,3.4,Yes
ORD00216,CUST481,Saanvi,23,Male,Delhi,Delhi,Grocery,Dry Fruits Pack,Net Banking,2025-03-10,1,4621.12,30,3234.78,6,3.6,No
ORD00217,CUST971,Ananya,43,Female,Mumbai,Maharashtra,Beauty,Face Serum,Credit Card,2025-08-20,4,3378.73,5,12839.17,3,4.3,No
ORD00218,CUST268,Saanvi,47,Female,Pune,Maharashtra,Electronics,Smart Watch,Debit Card,2025-03-03,2,3942.7,20,6308.32,2,4.4,No
ORD00219,CUST802,Kabir,20,Male,Pune,Maharashtra,Home Decor,Cushion Cover,Credit Card,2025-03-17,4,1471.04,0,5884.16,2,4.4,Yes
ORD00220,CUST131,Ira,46,Male,Pune,Maharashtra,Grocery,Basmati Rice,UPI,2025-08-25,1,3449.48,10,3104.53,8,3.6,Yes
ORD00221,CUST510,Diya,23,Female,Delhi,Delhi,Electronics,Bluetooth Speaker,UPI,2025-01-12,1,4184.79,5,3975.55,3,4.2,Yes
ORD00222,CUST143,Saanvi,21,Male,Pune,Maharashtra,Home Decor,Wall Clock,Net Banking,2025-08-10,1,4543.37,30,3180.36,8,3.1,No
ORD00223,CUST556,Arjun,20,Male,Hyderabad,Telangana,Electronics,Wireless Earbuds,Credit Card,2025-09-13,4,1028.47,5,3908.19,3,4.3,No
ORD00224,CUST916,Kavya,33,Male,Hyderabad,Telangana,Electronics,Bluetooth Speaker,Debit Card,2025-07-03,3,2037.47,15,5195.55,3,4.6,No
ORD00225,CUST130,Ishaan,21,Female,Hyderabad,Telangana,Grocery,Tea Box,Net Banking,2025-07-03,4,1497.09,0,5988.36,4,4.3,Yes
ORD00226,CUST157,Krishna,54,Female,Delhi,Delhi,Electronics,Smart Watch,Credit Card,2025-03-30,2,1478.33,30,2069.66,8,3.5,Yes
ORD00227,CUST681,Arjun,54,Male,Pune,Maharashtra,Beauty,Shampoo,Debit Card,2025-10-05,3,4586.1,0,13758.3,7,3.6,No
ORD00228,CUST589,Aarav,39,Male,Delhi,Delhi,Home Decor,LED Lamp,COD,2025-06-24,1,468.61,20,374.89,3,4.1,Yes
ORD00229,CUST638,Diya,22,Female,Surat,Gujarat,Electronics,Bluetooth Speaker,Debit Card,2025-10-28,2,3014.72,5,5727.97,8,2.9,Yes
ORD00230,CUST598,Ananya,29,Female,Surat,Gujarat,Grocery,Tea Box,COD,2025-12-07,2,4883.13,25,7324.69,5,4.2,Yes
ORD00231,CUST500,Vivaan,29,Female,Bangalore,Karnataka,Grocery,Tea Box,Net Banking,2025-04-24,2,1052.0,0,2104.0,7,3.8,Yes
ORD00232,CUST190,Ananya,46,Male,Hyderabad,Telangana,Fashion,T-Shirt,Credit Card,2025-04-18,1,1341.38,10,1207.24,3,4.6,Yes
ORD00233,CUST529,Sai,44,Female,Mumbai,Maharashtra,Grocery,Tea Box,Debit Card,2025-06-29,1,3656.99,0,3656.99,5,3.9,No
ORD00234,CUST120,Ananya,34,Male,Mumbai,Maharashtra,Home Decor,Wall Clock,UPI,2025-06-25,2,2365.18,30,3311.25,8,2.8,Yes
ORD00235,CUST541,Sai,45,Male,Bangalore,Karnataka,Fashion,Kurti,UPI,2025-02-21,1,1821.16,20,1456.93,5,4.1,No
ORD00236,CUST502,Riya,49,Male,Pune,Maharashtra,Fashion,Handbag,UPI,2025-07-04,3,3369.87,10,9098.65,3,4.1,Yes
ORD00237,CUST398,Aditya,48,Male,Bangalore,Karnataka,Electronics,Power Bank,Credit Card,2025-07-23,4,1157.44,0,4629.76,3,4.2,No
ORD00238,CUST145,Ishaan,46,Female,Hyderabad,Telangana,Grocery,Dry Fruits Pack,Credit Card,2025-04-26,4,1086.43,15,3693.86,4,3.9,No
ORD00239,CUST874,Krishna,53,Male,Ahmedabad,Gujarat,Fashion,Kurti,Debit Card,2025-09-25,1,3406.08,30,2384.26,6,3.6,No
ORD00240,CUST614,Kavya,54,Male,Hyderabad,Telangana,Beauty,Lipstick,UPI,2025-08-18,4,1633.49,15,5553.87,8,3.4,Yes
ORD00241,CUST942,Arjun,34,Female,Delhi,Delhi,Fashion,Sneakers,UPI,2025-02-14,2,403.84,0,807.68,7,3.4,No
ORD00242,CUST738,Kavya,44,Male,Bangalore,Karnataka,Beauty,Shampoo,Debit Card,2025-03-18,3,2693.5,30,5656.35,2,4.9,Yes
ORD00243,CUST770,Aditi,54,Female,Mumbai,Maharashtra,Electronics,Bluetooth Speaker,UPI,2025-03-30,3,4362.88,10,11779.78,5,3.8,No
ORD00244,CUST863,Aditi,35,Female,Bangalore,Karnataka,Fashion,Handbag,UPI,2025-06-22,1,2098.81,10,1888.93,7,3.2,No
ORD00245,CUST861,Saanvi,38,Female,Jaipur,Rajasthan,Grocery,Basmati Rice,Debit Card,2025-11-06,1,4866.98,5,4623.63,3,4.3,Yes
ORD00246,CUST940,Vivaan,50,Male,Pune,Maharashtra,Home Decor,Wall Clock,UPI,2025-06-09,4,3755.54,30,10515.51,6,4.0,No
ORD00247,CUST355,Vivaan,47,Male,Delhi,Delhi,Beauty,Face Serum,Credit Card,2025-12-27,2,1124.26,30,1573.96,3,4.7,Yes
ORD00248,CUST481,Aditi,46,Male,Jaipur,Rajasthan,Grocery,Basmati Rice,Debit Card,2025-10-28,4,3248.97,0,12995.88,7,3.1,No
ORD00249,CUST685,Reyansh,32,Male,Surat,Gujarat,Fashion,T-Shirt,COD,2025-05-18,1,1567.33,15,1332.23,2,4.4,No
ORD00250,CUST358,Kabir,35,Female,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Debit Card,2025-06-28,2,3306.38,20,5290.21,8,2.8,No
ORD00251,CUST204,Aarav,50,Female,Jaipur,Rajasthan,Fashion,Handbag,Net Banking,2025-11-28,3,3449.54,30,7244.03,6,3.6,No
ORD00252,CUST383,Ishaan,37,Male,Jaipur,Rajasthan,Electronics,Wireless Earbuds,COD,2025-09-22,1,1813.16,10,1631.84,7,3.3,Yes
ORD00253,CUST402,Ishaan,44,Female,Ahmedabad,Gujarat,Beauty,Body Lotion,Debit Card,2025-01-19,3,3466.63,25,7799.92,2,4.8,Yes
ORD00254,CUST997,Riya,29,Female,Surat,Gujarat,Fashion,Handbag,UPI,2025-08-30,3,2634.11,30,5531.63,3,4.7,Yes
ORD00255,CUST992,Kabir,44,Female,Jaipur,Rajasthan,Beauty,Lipstick,Credit Card,2025-05-14,3,3340.29,5,9519.83,4,4.0,No
ORD00256,CUST172,Aditi,30,Male,Hyderabad,Telangana,Electronics,Wireless Earbuds,Debit Card,2025-09-29,1,4357.69,20,3486.15,6,4.1,No
ORD00257,CUST568,Arjun,38,Male,Bangalore,Karnataka,Electronics,Smart Watch,UPI,2025-09-07,2,4962.27,10,8932.09,5,4.3,No
ORD00258,CUST690,Sai,49,Male,Delhi,Delhi,Grocery,Dry Fruits Pack,COD,2025-11-11,1,2368.86,5,2250.42,8,3.4,No
ORD00259,CUST482,Aarav,38,Male,Bangalore,Karnataka,Home Decor,Photo Frame,UPI,2025-12-13,4,2038.92,0,8155.68,6,3.5,Yes
ORD00260,CUST271,Aditya,20,Female,Pune,Maharashtra,Fashion,T-Shirt,Credit Card,2025-08-22,3,817.87,15,2085.57,6,3.8,No
ORD00261,CUST931,Ira,19,Male,Bangalore,Karnataka,Fashion,T-Shirt,COD,2025-03-09,4,1923.4,5,7308.92,3,4.8,Yes
ORD00262,CUST997,Ishaan,52,Male,Ahmedabad,Gujarat,Beauty,Lipstick,Net Banking,2025-01-25,1,1958.64,25,1468.98,8,2.8,Yes
ORD00263,CUST818,Arjun,31,Male,Ahmedabad,Gujarat,Electronics,Bluetooth Speaker,Credit Card,2025-08-04,4,2331.71,0,9326.84,6,3.5,Yes
ORD00264,CUST220,Kabir,25,Male,Jaipur,Rajasthan,Beauty,Lipstick,Debit Card,2025-04-12,4,4186.13,0,16744.52,6,3.9,Yes
ORD00265,CUST608,Reyansh,48,Female,Jaipur,Rajasthan,Beauty,Lipstick,COD,2025-01-02,3,3575.5,10,9653.85,3,4.1,Yes
ORD00266,CUST840,Vihaan,34,Male,Mumbai,Maharashtra,Electronics,Wireless Earbuds,Debit Card,2025-06-01,2,4756.34,30,6658.88,6,3.4,No
ORD00267,CUST793,Ananya,45,Male,Hyderabad,Telangana,Electronics,Bluetooth Speaker,UPI,2025-01-24,2,4394.87,30,6152.82,4,4.1,Yes
ORD00268,CUST195,Diya,39,Male,Delhi,Delhi,Fashion,T-Shirt,UPI,2025-07-25,3,4492.73,20,10782.55,4,4.5,No
ORD00269,CUST235,Vivaan,28,Male,Hyderabad,Telangana,Grocery,Basmati Rice,Debit Card,2025-10-30,4,4038.52,25,12115.56,8,2.9,No
ORD00270,CUST844,Arjun,48,Female,Hyderabad,Telangana,Fashion,Handbag,UPI,2025-07-30,3,3133.52,30,6580.39,7,3.8,No
ORD00271,CUST861,Krishna,39,Male,Ahmedabad,Gujarat,Electronics,Power Bank,Debit Card,2025-12-05,3,258.33,30,542.49,7,3.5,Yes
ORD00272,CUST758,Sai,50,Female,Hyderabad,Telangana,Grocery,Basmati Rice,Debit Card,2025-03-26,2,4226.36,20,6762.18,6,3.3,Yes
ORD00273,CUST758,Ira,43,Male,Hyderabad,Telangana,Grocery,Organic Honey,UPI,2025-08-24,3,4855.7,0,14567.1,6,3.5,No
ORD00274,CUST205,Ira,44,Male,Hyderabad,Telangana,Electronics,Wireless Earbuds,Net Banking,2025-10-09,4,1716.1,15,5834.74,7,3.6,Yes
ORD00275,CUST155,Krishna,47,Female,Mumbai,Maharashtra,Beauty,Shampoo,Net Banking,2025-11-14,2,3341.06,15,5679.8,4,4.1,No
ORD00276,CUST949,Kabir,53,Female,Surat,Gujarat,Home Decor,LED Lamp,UPI,2025-01-24,1,3843.74,5,3651.55,2,4.6,Yes
ORD00277,CUST972,Ira,31,Female,Hyderabad,Telangana,Fashion,Handbag,COD,2025-06-23,1,1419.59,5,1348.61,3,4.1,Yes
ORD00278,CUST610,Aarav,51,Male,Bangalore,Karnataka,Electronics,Bluetooth Speaker,Net Banking,2025-08-10,4,2394.46,20,7662.27,6,3.4,No
ORD00279,CUST429,Kavya,42,Female,Delhi,Delhi,Beauty,Lipstick,Net Banking,2025-12-21,2,696.06,25,1044.09,6,3.8,Yes
ORD00280,CUST816,Kavya,37,Female,Jaipur,Rajasthan,Home Decor,Cushion Cover,Net Banking,2025-11-20,3,2372.66,5,6762.08,3,4.4,Yes
ORD00281,CUST282,Kavya,52,Female,Pune,Maharashtra,Fashion,T-Shirt,UPI,2025-06-30,3,4620.72,5,13169.05,7,3.6,No
ORD00282,CUST248,Vivaan,21,Male,Bangalore,Karnataka,Beauty,Shampoo,Credit Card,2025-03-24,4,4078.86,20,13052.35,2,4.3,No
ORD00283,CUST563,Vihaan,53,Male,Jaipur,Rajasthan,Fashion,Kurti,Net Banking,2025-07-19,3,1178.2,20,2827.68,2,4.6,Yes
ORD00284,CUST665,Vivaan,18,Female,Jaipur,Rajasthan,Electronics,Wireless Earbuds,COD,2025-11-14,4,2198.52,30,6155.86,7,3.3,No
ORD00285,CUST277,Kavya,25,Female,Pune,Maharashtra,Grocery,Organic Honey,UPI,2025-08-08,2,1611.05,5,3060.99,7,3.1,No
ORD00286,CUST140,Arjun,38,Male,Jaipur,Rajasthan,Fashion,Sneakers,Net Banking,2025-12-05,3,226.1,15,576.55,7,3.8,No
ORD00287,CUST288,Kavya,22,Male,Hyderabad,Telangana,Beauty,Shampoo,Debit Card,2025-10-06,1,3962.35,10,3566.11,6,3.5,No
ORD00288,CUST870,Kavya,48,Male,Mumbai,Maharashtra,Grocery,Organic Honey,UPI,2025-12-09,2,3383.01,10,6089.42,4,4.0,No
ORD00289,CUST216,Ira,34,Female,Hyderabad,Telangana,Fashion,Sneakers,UPI,2025-09-22,1,3475.25,10,3127.72,5,4.3,No
ORD00290,CUST198,Sai,52,Male,Hyderabad,Telangana,Home Decor,LED Lamp,UPI,2025-04-18,3,4510.75,5,12855.64,4,4.2,Yes
ORD00291,CUST124,Saanvi,39,Male,Bangalore,Karnataka,Electronics,Smart Watch,UPI,2025-02-07,4,3302.49,0,13209.96,7,3.6,Yes
ORD00292,CUST514,Meera,38,Male,Delhi,Delhi,Grocery,Dry Fruits Pack,Debit Card,2025-12-11,2,4571.74,15,7771.96,5,3.9,Yes
ORD00293,CUST208,Kabir,37,Male,Ahmedabad,Gujarat,Beauty,Face Serum,Credit Card,2025-08-13,1,3563.23,0,3563.23,4,4.5,No
ORD00294,CUST916,Riya,36,Male,Bangalore,Karnataka,Electronics,Wireless Earbuds,Credit Card,2025-12-13,2,2759.65,5,5243.34,7,3.4,No
ORD00295,CUST660,Aditya,37,Male,Ahmedabad,Gujarat,Beauty,Lipstick,Credit Card,2025-04-19,1,399.51,20,319.61,6,3.6,No
ORD00296,CUST787,Vivaan,53,Female,Delhi,Delhi,Fashion,Sneakers,Net Banking,2025-02-07,2,3160.05,10,5688.09,3,4.1,No
ORD00297,CUST787,Krishna,24,Female,Mumbai,Maharashtra,Grocery,Dry Fruits Pack,Net Banking,2025-02-05,2,3681.83,15,6259.11,4,4.1,Yes
ORD00298,CUST679,Diya,38,Female,Surat,Gujarat,Home Decor,Photo Frame,COD,2025-01-03,3,3157.44,10,8525.09,7,3.5,No
ORD00299,CUST998,Aditi,47,Female,Pune,Maharashtra,Fashion,Handbag,Credit Card,2025-06-06,3,4231.53,5,12059.86,7,3.6,No
ORD00300,CUST851,Aditya,22,Male,Mumbai,Maharashtra,Fashion,Kurti,Net Banking,2025-11-20,3,4320.83,5,12314.37,6,3.5,Yes
ORD00301,CUST893,Arjun,41,Female,Bangalore,Karnataka,Beauty,Lipstick,COD,2025-10-29,1,2846.65,20,2277.32,6,3.7,No
ORD00302,CUST925,Sai,50,Male,Delhi,Delhi,Home Decor,LED Lamp,Debit Card,2025-03-23,4,1945.55,0,7782.2,7,3.2,Yes
ORD00303,CUST478,Krishna,20,Male,Delhi,Delhi,Home Decor,Cushion Cover,Net Banking,2025-07-04,1,1249.33,15,1061.93,3,4.1,No
ORD00304,CUST633,Ishaan,34,Male,Hyderabad,Telangana,Home Decor,LED Lamp,Debit Card,2025-12-01,1,4905.83,10,4415.25,2,4.9,No
ORD00305,CUST936,Diya,49,Female,Surat,Gujarat,Beauty,Face Serum,Net Banking,2025-01-04,3,2005.38,5,5715.33,6,3.6,Yes
ORD00306,CUST261,Diya,25,Male,Hyderabad,Telangana,Fashion,Sneakers,Debit Card,2025-06-19,1,2668.8,10,2401.92,3,4.2,Yes
ORD00307,CUST349,Vivaan,26,Male,Hyderabad,Telangana,Home Decor,Photo Frame,COD,2025-11-19,2,3034.8,25,4552.2,8,3.1,Yes
ORD00308,CUST677,Aarav,36,Male,Delhi,Delhi,Electronics,Smart Watch,COD,2025-08-18,3,4626.74,20,11104.18,5,4.0,No
ORD00309,CUST286,Kavya,34,Male,Hyderabad,Telangana,Fashion,Sneakers,Credit Card,2025-08-21,4,3083.03,30,8632.48,6,4.0,Yes
ORD00310,CUST616,Meera,27,Male,Pune,Maharashtra,Home Decor,Photo Frame,COD,2025-09-01,2,720.14,5,1368.27,6,4.0,Yes
ORD00311,CUST893,Meera,51,Female,Mumbai,Maharashtra,Electronics,Wireless Earbuds,Credit Card,2025-01-23,2,4528.53,20,7245.65,8,2.8,No
ORD00312,CUST689,Vihaan,45,Male,Pune,Maharashtra,Home Decor,Photo Frame,Credit Card,2025-09-02,3,3026.43,25,6809.47,8,3.5,Yes
ORD00313,CUST691,Kavya,25,Male,Mumbai,Maharashtra,Grocery,Basmati Rice,Debit Card,2025-12-02,3,1106.3,25,2489.17,7,3.7,Yes
ORD00314,CUST975,Riya,45,Female,Surat,Gujarat,Home Decor,Cushion Cover,Net Banking,2025-05-22,1,941.94,25,706.46,6,3.5,No
ORD00315,CUST414,Diya,43,Male,Pune,Maharashtra,Home Decor,Photo Frame,UPI,2025-04-28,2,1976.02,20,3161.63,5,3.8,No
ORD00316,CUST800,Vivaan,28,Female,Delhi,Delhi,Electronics,Smart Watch,UPI,2025-02-16,4,3972.19,30,11122.13,6,3.8,Yes
ORD00317,CUST138,Ira,43,Female,Hyderabad,Telangana,Beauty,Body Lotion,Net Banking,2025-01-30,1,506.59,5,481.26,4,3.9,Yes
ORD00318,CUST134,Kavya,51,Male,Hyderabad,Telangana,Home Decor,LED Lamp,Net Banking,2025-03-28,2,4281.72,30,5994.41,6,3.5,Yes
ORD00319,CUST785,Ira,43,Male,Surat,Gujarat,Fashion,Kurti,Net Banking,2025-01-08,2,615.85,10,1108.53,8,3.1,Yes
ORD00320,CUST299,Saanvi,43,Male,Mumbai,Maharashtra,Beauty,Shampoo,Credit Card,2025-03-31,3,1866.88,30,3920.45,4,4.0,No
ORD00321,CUST363,Riya,54,Female,Mumbai,Maharashtra,Beauty,Face Serum,Debit Card,2025-07-13,3,1830.84,0,5492.52,8,3.2,No
ORD00322,CUST364,Aditya,42,Male,Pune,Maharashtra,Grocery,Basmati Rice,COD,2025-06-11,4,4502.31,30,12606.47,2,4.7,No
ORD00323,CUST940,Ananya,22,Male,Surat,Gujarat,Beauty,Face Serum,Debit Card,2025-06-10,3,1390.64,0,4171.92,5,4.1,No
ORD00324,CUST304,Krishna,33,Female,Pune,Maharashtra,Beauty,Shampoo,COD,2025-04-28,2,4745.17,25,7117.76,3,4.4,Yes
ORD00325,CUST779,Aditi,18,Male,Pune,Maharashtra,Beauty,Shampoo,Debit Card,2025-07-10,2,3937.9,0,7875.8,2,4.8,No
ORD00326,CUST327,Arjun,21,Female,Hyderabad,Telangana,Beauty,Shampoo,Debit Card,2025-10-04,4,1076.78,30,3014.98,6,3.5,Yes
ORD00327,CUST805,Aarav,18,Male,Surat,Gujarat,Home Decor,Wall Clock,Debit Card,2025-10-25,4,4886.23,25,14658.69,6,3.7,Yes
ORD00328,CUST727,Ananya,41,Male,Surat,Gujarat,Grocery,Tea Box,Debit Card,2025-08-06,2,2832.1,5,5380.99,4,4.2,Yes
ORD00329,CUST689,Krishna,24,Female,Bangalore,Karnataka,Grocery,Tea Box,COD,2025-10-12,4,1541.22,5,5856.64,6,3.4,No
ORD00330,CUST237,Kavya,52,Female,Bangalore,Karnataka,Fashion,Sneakers,Debit Card,2025-06-03,2,2469.34,0,4938.68,3,4.4,No
ORD00331,CUST744,Vihaan,46,Female,Ahmedabad,Gujarat,Home Decor,LED Lamp,Credit Card,2025-07-04,2,487.17,30,682.04,4,4.2,No
ORD00332,CUST303,Riya,29,Female,Jaipur,Rajasthan,Grocery,Dry Fruits Pack,Credit Card,2025-06-16,4,780.94,30,2186.63,7,3.8,No
ORD00333,CUST927,Ananya,44,Female,Hyderabad,Telangana,Electronics,Wireless Earbuds,UPI,2025-02-10,3,2425.01,5,6911.28,8,2.9,Yes
ORD00334,CUST504,Ishaan,46,Female,Surat,Gujarat,Fashion,T-Shirt,Net Banking,2025-09-24,3,3333.46,25,7500.29,4,4.3,No
ORD00335,CUST861,Aditya,31,Male,Bangalore,Karnataka,Fashion,Sneakers,Debit Card,2025-02-22,1,799.19,5,759.23,7,3.3,Yes
ORD00336,CUST206,Ishaan,27,Male,Mumbai,Maharashtra,Home Decor,LED Lamp,Debit Card,2025-06-08,1,3899.48,20,3119.58,8,3.6,Yes
ORD00337,CUST779,Diya,38,Female,Pune,Maharashtra,Grocery,Basmati Rice,Debit Card,2025-10-04,2,829.13,30,1160.78,3,4.1,No
ORD00338,CUST755,Riya,37,Female,Hyderabad,Telangana,Fashion,Sneakers,Debit Card,2025-10-04,4,3228.03,25,9684.09,6,3.6,Yes
ORD00339,CUST635,Arjun,40,Female,Mumbai,Maharashtra,Home Decor,Cushion Cover,Debit Card,2025-10-01,3,2177.58,5,6206.1,4,3.8,Yes
ORD00340,CUST915,Aarav,53,Female,Hyderabad,Telangana,Home Decor,Cushion Cover,COD,2025-07-30,1,3875.17,30,2712.62,4,4.3,No
ORD00341,CUST740,Krishna,51,Female,Bangalore,Karnataka,Fashion,Sneakers,Credit Card,2025-11-29,4,4175.45,5,15866.71,4,3.9,No
ORD00342,CUST563,Ishaan,49,Male,Bangalore,Karnataka,Fashion,Kurti,Credit Card,2025-01-10,2,854.8,0,1709.6,7,3.4,Yes
ORD00343,CUST548,Aarav,32,Male,Ahmedabad,Gujarat,Beauty,Face Serum,COD,2025-01-08,2,4866.2,10,8759.16,4,3.9,No
ORD00344,CUST910,Vivaan,39,Male,Pune,Maharashtra,Grocery,Basmati Rice,COD,2025-01-29,3,3970.48,15,10124.72,4,4.2,No
ORD00345,CUST948,Aarav,25,Male,Bangalore,Karnataka,Electronics,Wireless Earbuds,Debit Card,2025-08-15,2,1121.52,30,1570.13,4,4.5,Yes
